SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
IDFCFIRSTB,86.3,86.3,2538969,27-Jul-2026 09:08:00,6106489,1034931,BUY
INDIGO,5111,5111,9347,27-Jul-2026 09:07:59,15264,11359,BUY
TATACONSUM,1115.1,1115.1,12480,27-Jul-2026 09:08:00,43059,33319,BUY
HINDPETRO,390.2,390.2,46629,27-Jul-2026 09:07:59,293005,226693,BUY
INFY,1065,1065,148521,27-Jul-2026 09:08:00,279331,149885,BUY
MPHASIS,2332.1,2332.1,1557,27-Jul-2026 09:08:13,7266,9691,SELL
SBICARD,630.65,630.65,20313,27-Jul-2026 09:08:00,36724,136853,SELL
JINDALSTEL,1055,1055,6825,27-Jul-2026 09:08:09,10021,21822,SELL
HINDZINC,541.05,541.05,74553,27-Jul-2026 09:07:59,224532,221783,BUY
KFINTECH,872.35,872.35,8709,27-Jul-2026 09:08:00,24865,23789,BUY
OBEROIRLTY,1852.2,1852.2,1138,27-Jul-2026 09:08:13,1978,6987,SELL
VMM,109.88,109.88,54203,27-Jul-2026 09:08:11,170821,426737,SELL
AUBANK,1021,1021,126271,27-Jul-2026 09:07:59,56295,53003,BUY
BANKINDIA,145,145,105557,27-Jul-2026 09:08:00,862431,847271,BUY
NTPC,353,353,127538,27-Jul-2026 09:08:00,153787,228750,SELL
PRESTIGE,1619,1619,1671,27-Jul-2026 09:08:00,3386,24664,SELL
BPCL,315.2,315.2,45746,27-Jul-2026 09:08:00,168062,152577,BUY
ASHOKLEY,153.51,153.51,63561,27-Jul-2026 09:07:59,444620,355341,BUY
DLF,647.1,647.1,22116,27-Jul-2026 09:08:09,21022,52922,SELL
ITC,287.75,287.75,158710,27-Jul-2026 09:08:00,599938,570468,BUY
SONACOMS,728.8,728.8,3057,27-Jul-2026 09:08:10,19608,43319,SELL
SHRIRAMFIN,1020,1020,32469,27-Jul-2026 09:07:59,76004,116864,SELL
IOC,140.5,140.5,52294,27-Jul-2026 09:08:00,510174,475878,BUY
LAURUSLABS,1624.8,1624.8,44243,27-Jul-2026 09:08:00,70922,35434,BUY
TCS,2286,2286,15566,27-Jul-2026 09:08:00,29614,133578,SELL
GVT&D,4215,4215,1907,27-Jul-2026 09:08:09,5836,14222,SELL
BAJFINANCE,1026.7,1026.7,65267,27-Jul-2026 09:07:59,67150,58678,BUY
WIPRO,177.5,177.5,160208,27-Jul-2026 09:08:00,521316,668721,SELL
INOXWIND,78,78,24660,27-Jul-2026 09:08:09,219818,363886,SELL
PGEL,580,580,3962,27-Jul-2026 09:08:11,33118,36491,SELL
PERSISTENT,5249,5249,1147,27-Jul-2026 09:08:00,7596,12476,SELL
360ONE,1116.3,1116.3,959,27-Jul-2026 09:08:09,4820,12875,SELL
GLENMARK,2218,2218,190,27-Jul-2026 09:08:10,1468,6163,SELL
PIDILITIND,1588.9,1588.9,1450,27-Jul-2026 09:08:12,3567,13403,SELL
CHOLAFIN,1744,1744,1710,27-Jul-2026 09:08:09,5578,6911,SELL
UNOMINDA,1139.9,1139.9,882,27-Jul-2026 09:08:12,38906,8395,BUY
MUTHOOTFIN,3020.2,3020.2,1229,27-Jul-2026 09:07:59,7346,6166,BUY
SWIGGY,254.24,254.24,33579,27-Jul-2026 09:08:00,180249,161843,BUY
KAYNES,3211,3211,2391,27-Jul-2026 09:08:00,24159,15189,BUY
SRF,2694,2694,1108,27-Jul-2026 09:08:11,11885,12849,SELL
ADANIGREEN,1410.2,1410.2,4654,27-Jul-2026 09:08:00,24862,33709,SELL
GODREJPROP,2050.6,2050.6,1038,27-Jul-2026 09:08:09,5511,10958,SELL
INDIANB,835,835,4313,27-Jul-2026 09:08:10,20364,60415,SELL
ALKEM,5693.5,5693.5,68,27-Jul-2026 09:08:10,452,6150,SELL
FORCEMOT,17809,17809,169,27-Jul-2026 09:08:09,1989,3249,SELL
HCLTECH,1284.6,1284.6,14923,27-Jul-2026 09:08:00,19172,275975,SELL
ASIANPAINT,2665.8,2665.8,1770,27-Jul-2026 09:08:09,12520,16506,SELL
POWERINDIA,31400,31400,245,27-Jul-2026 09:08:13,1411,3072,SELL
TECHM,1576,1576,2458,27-Jul-2026 09:08:00,6282,25136,SELL
ADANIENSOL,1719.6,1719.6,6518,27-Jul-2026 09:08:10,25084,37323,SELL
MARUTI,13579,13579,807,27-Jul-2026 09:08:00,5352,8792,SELL
OFSS,10760,10760,357,27-Jul-2026 09:08:12,3813,7645,SELL
NAM-INDIA,1123.6,1123.6,687,27-Jul-2026 09:08:13,8067,21178,SELL
MOTHERSON,146.99,146.99,18461,27-Jul-2026 09:08:13,129587,458707,SELL
FORTIS,958,958,409,27-Jul-2026 09:08:09,10498,13556,SELL
JIOFIN,237,237,73069,27-Jul-2026 09:08:00,593002,714101,SELL
TRENT,2918.9,2918.9,873,27-Jul-2026 09:08:10,19584,26759,SELL
TIINDIA,2793.7,2793.7,130,27-Jul-2026 09:08:11,1587,1812,SELL
BANDHANBNK,167.5,167.5,29192,27-Jul-2026 09:07:59,281629,687056,SELL
LODHA,1155,1155,37766,27-Jul-2026 09:07:59,44003,59092,SELL
PNBHOUSING,1068,1068,602,27-Jul-2026 09:08:11,6111,8943,SELL
PREMIERENE,1028.9,1028.9,590,27-Jul-2026 09:08:13,26215,31353,SELL
AMBUJACEM,429,429,1550,27-Jul-2026 09:08:09,41398,67620,SELL
LT,3820,3820,6596,27-Jul-2026 09:08:00,27290,39891,SELL
TMPV,326.75,326.75,22657,27-Jul-2026 09:08:00,154980,228106,SELL
VEDL,267.05,267.05,30362,27-Jul-2026 09:08:00,201862,376862,SELL
CDSL,1345.1,1345.1,5649,27-Jul-2026 09:07:59,26332,55609,SELL
SAIL,162.9,162.9,63814,27-Jul-2026 09:07:59,235302,373067,SELL
TVSMOTOR,3905,3905,2113,27-Jul-2026 09:08:10,4265,9714,SELL
ADANIPORTS,1784,1784,6187,27-Jul-2026 09:08:09,15502,28406,SELL
UNIONBANK,172,172,31536,27-Jul-2026 09:08:10,229395,489629,SELL
LTF,305,305,13674,27-Jul-2026 09:08:00,76985,103715,SELL
MANAPPURAM,356,356,6980,27-Jul-2026 09:08:00,16536,113592,SELL
SIEMENS,3721,3721,227,27-Jul-2026 09:08:10,2406,9667,SELL
JSWSTEEL,1251,1251,865,27-Jul-2026 09:08:09,7095,33716,SELL
SHREECEM,26960,26960,20,27-Jul-2026 09:08:12,164,232,SELL
VBL,460.95,460.95,8866,27-Jul-2026 09:08:00,41832,65536,SELL
AMBER,7320,7320,435,27-Jul-2026 09:08:10,2985,4617,SELL
ASTRAL,1480,1480,3855,27-Jul-2026 09:08:09,12613,22473,SELL
RELIANCE,1288.2,1288.2,53287,27-Jul-2026 09:07:59,238589,412562,SELL
AXISBANK,1237,1237,9745,27-Jul-2026 09:08:09,33923,118086,SELL
PNB,111.25,111.25,36651,27-Jul-2026 09:08:11,406691,683470,SELL
CROMPTON,252.1,252.1,1352,27-Jul-2026 09:08:09,24129,58864,SELL
HEROMOTOCO,5050,5050,1042,27-Jul-2026 09:08:00,6519,24232,SELL
BIOCON,437,437,2212,27-Jul-2026 09:08:09,25970,54912,SELL
CUMMINSIND,5643.5,5643.5,325,27-Jul-2026 09:08:09,4424,4507,SELL
BHARATFORG,2168,2168,1255,27-Jul-2026 09:08:10,3690,9743,SELL
DIXON,13951,13951,916,27-Jul-2026 09:08:00,3867,7222,SELL
IEX,125.21,125.21,34326,27-Jul-2026 09:08:00,126187,427478,SELL
DELHIVERY,466,466,1640,27-Jul-2026 09:08:10,12613,18079,SELL
MARICO,862,862,3902,27-Jul-2026 09:08:12,6724,21297,SELL
ABCAPITAL,396.75,396.75,3461,27-Jul-2026 09:08:09,23565,74676,SELL
BEL,408,408,38446,27-Jul-2026 09:07:59,248208,450558,SELL
ICICIPRULI,504.25,504.25,1264,27-Jul-2026 09:08:09,25828,26218,SELL
COFORGE,1495.5,1495.5,5122,27-Jul-2026 09:07:59,17050,61092,SELL
PATANJALI,343.45,343.45,13058,27-Jul-2026 09:08:00,197490,175306,BUY
GODFRYPHLP,2144.9,2144.9,950,27-Jul-2026 09:08:00,8171,24364,SELL
PIIND,2751,2751,461,27-Jul-2026 09:08:13,4276,5662,SELL
UNITDSPR,1477.7,1477.7,6331,27-Jul-2026 09:08:10,9461,13938,SELL
BSE,3575,3575,7914,27-Jul-2026 09:08:00,29450,40678,SELL
INDUSINDBK,1003,1003,1276,27-Jul-2026 09:08:09,29172,37311,SELL
KEI,4902,4902,103,27-Jul-2026 09:08:11,4662,2968,BUY
NBCC,94.5,94.5,60251,27-Jul-2026 09:08:00,551297,317656,BUY
RADICO,4120,4120,276,27-Jul-2026 09:08:10,8383,6189,BUY
SUPREMEIND,3483.2,3483.2,141,27-Jul-2026 09:08:11,2641,8340,SELL
WAAREEENER,2721,2721,1998,27-Jul-2026 09:08:00,13321,28023,SELL
CANBK,126.5,126.5,57248,27-Jul-2026 09:07:59,542290,1252154,SELL
EICHERMOT,7680,7680,777,27-Jul-2026 09:08:11,4280,15085,SELL
LTM,4119.5,4119.5,750,27-Jul-2026 09:08:13,5149,11946,SELL
M&M,3183,3183,7004,27-Jul-2026 09:07:59,20746,35582,SELL
