SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
JIOFIN,261.95,261.95,1057024,13-Aug-2026 09:07:35,1864734,2881015,SELL
APOLLOHOSP,8740.5,8740.5,8251,13-Aug-2026 09:07:34,10720,18558,SELL
SHRIRAMFIN,1135,1135,26809,13-Aug-2026 09:07:34,32185,95600,SELL
BHARTIARTL,1965,1965,169694,13-Aug-2026 09:07:34,84108,171972,SELL
TECHM,1634.7,1634.7,6515,13-Aug-2026 09:07:35,3950,35672,SELL
NESTLEIND,1513.2,1513.2,4141,13-Aug-2026 09:07:48,4483,21213,SELL
POWERGRID,269,269,41695,13-Aug-2026 09:07:35,157667,320636,SELL
ETERNAL,315,315,137824,13-Aug-2026 09:07:35,110629,617595,SELL
TMPV,343.5,343.5,37242,13-Aug-2026 09:07:35,133397,388477,SELL
BEL,405.7,405.7,38275,13-Aug-2026 09:07:35,171091,740313,SELL
SBIN,1083,1083,34043,13-Aug-2026 09:07:34,77096,226905,SELL
BAJFINANCE,1095,1095,14263,13-Aug-2026 09:07:34,37091,95074,SELL
MARUTI,13884,13884,454,13-Aug-2026 09:07:48,3797,6053,SELL
BAJAJ-AUTO,11707,11707,321,13-Aug-2026 09:07:47,1065,8357,SELL
MAXHEALTH,1007.9,1007.9,7482,13-Aug-2026 09:07:34,21455,21091,BUY
M&M,3405,3405,6238,13-Aug-2026 09:07:34,10727,18378,SELL
INDIGO,5334,5334,630,13-Aug-2026 09:07:47,2651,12030,SELL
ITC,276.2,276.2,29697,13-Aug-2026 09:07:34,346915,650375,SELL
ADANIENT,2986.2,2986.2,1710,13-Aug-2026 09:07:35,12267,30550,SELL
EICHERMOT,8050,8050,731,13-Aug-2026 09:07:48,1545,16601,SELL
TATASTEEL,186.2,186.2,69507,13-Aug-2026 09:07:35,278087,894205,SELL
TCS,2349.7,2349.7,15600,13-Aug-2026 09:07:35,39150,60319,SELL
TRENT,2987,2987,829,13-Aug-2026 09:07:36,7597,24830,SELL
COALINDIA,409.3,409.3,11646,13-Aug-2026 09:07:47,99474,155830,SELL
HINDUNILVR,2063,2063,1945,13-Aug-2026 09:07:47,19000,38575,SELL
TATACONSUM,1061.9,1061.9,1979,13-Aug-2026 09:07:36,16830,39374,SELL
ADANIPORTS,1665,1665,2738,13-Aug-2026 09:07:47,17612,42765,SELL
JSWSTEEL,1269.1,1269.1,1327,13-Aug-2026 09:07:47,11109,25174,SELL
HDFCLIFE,537,537,1556,13-Aug-2026 09:07:47,27636,107248,SELL
ONGC,239,239,24721,13-Aug-2026 09:07:35,135445,355217,SELL
KOTAKBANK,390.4,390.4,18414,13-Aug-2026 09:07:48,36175,97516,SELL
SUNPHARMA,1943,1943,1488,13-Aug-2026 09:07:36,6372,31450,SELL
SBILIFE,1828.6,1828.6,989,13-Aug-2026 09:07:37,2494,6869,SELL
RELIANCE,1327.8,1327.8,87309,13-Aug-2026 09:07:35,82468,453461,SELL
ULTRACEMCO,11875,11875,603,13-Aug-2026 09:07:35,18812,7037,BUY
HCLTECH,1362.9,1362.9,1980,13-Aug-2026 09:07:47,6071,98900,SELL
ICICIBANK,1429,1429,75820,13-Aug-2026 09:07:35,40370,235112,SELL
WIPRO,183.49,183.49,26652,13-Aug-2026 09:07:34,107055,502105,SELL
LT,4010,4010,2359,13-Aug-2026 09:07:34,14343,51793,SELL
GRASIM,3299.3,3299.3,11736,13-Aug-2026 09:07:35,13640,43956,SELL
HDFCBANK,726.9,726.9,286120,13-Aug-2026 09:07:35,485066,696755,SELL
CIPLA,1458.1,1458.1,830,13-Aug-2026 09:07:47,6038,26415,SELL
NTPC,338.05,338.05,7771,13-Aug-2026 09:07:48,79235,198953,SELL
AXISBANK,1224.5,1224.5,19164,13-Aug-2026 09:07:35,19133,98852,SELL
DRREDDY,1194,1194,4019,13-Aug-2026 09:07:47,16702,51451,SELL
BAJAJFINSV,2010.1,2010.1,913,13-Aug-2026 09:07:35,5658,15969,SELL
INFY,1170,1170,27859,13-Aug-2026 09:07:35,39086,183913,SELL
ASIANPAINT,2725,2725,636,13-Aug-2026 09:07:47,2556,21976,SELL
HINDALCO,1072.3,1072.3,19935,13-Aug-2026 09:07:35,23915,71471,SELL
TITAN,5069.5,5069.5,1764,13-Aug-2026 09:07:38,3857,8651,SELL
