SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
ATHERENERG,1523.7,1523.7,51093,28-Aug-2026 09:07:09,101718,69787,BUY
CONCOR,502.35,502.35,6243,28-Aug-2026 09:07:10,62284,21949,BUY
INFY,1123.6,1123.6,28674,28-Aug-2026 09:07:09,115460,171766,SELL
LODHA,1260,1260,2184,28-Aug-2026 09:07:10,10113,20330,SELL
NBCC,89.1,89.1,55434,28-Aug-2026 09:07:08,380646,510327,SELL
TCS,2272,2272,18504,28-Aug-2026 09:07:09,27734,53871,SELL
WIPRO,178.25,178.25,75593,28-Aug-2026 09:07:09,267219,365488,SELL
VEDL,283.7,283.7,91102,28-Aug-2026 09:07:09,223516,727035,SELL
TECHM,1600,1600,4287,28-Aug-2026 09:07:22,3498,23819,SELL
HINDZINC,615.7,615.7,15124,28-Aug-2026 09:07:09,78476,132617,SELL
CROMPTON,240,240,2685,28-Aug-2026 09:07:10,73030,121777,SELL
NATIONALUM,392.65,392.65,6698,28-Aug-2026 09:07:09,55388,131826,SELL
SUPREMEIND,3615.4,3615.4,1087,28-Aug-2026 09:07:09,850,6593,SELL
LTM,4500.9,4500.9,290,28-Aug-2026 09:07:22,4362,9135,SELL
OIL,473.5,473.5,3428,28-Aug-2026 09:07:22,24915,65880,SELL
BAJAJ-AUTO,11810,11810,1025,28-Aug-2026 09:07:09,2480,3291,SELL
COFORGE,1915,1915,13084,28-Aug-2026 09:07:09,15492,63527,SELL
LICI,416.8,416.8,8597,28-Aug-2026 09:07:09,108362,277865,SELL
DIXON,14811,14811,1119,28-Aug-2026 09:07:10,3808,8706,SELL
NAUKRI,1339,1339,829,28-Aug-2026 09:07:08,2222,22282,SELL
AMBER,7750.5,7750.5,1168,28-Aug-2026 09:07:09,5673,9204,SELL
GMRAIRPORT,99.3,99.3,10604,28-Aug-2026 09:07:10,371871,223752,BUY
HCLTECH,1290,1290,16909,28-Aug-2026 09:07:09,29455,71686,SELL
VOLTAS,1225,1225,714,28-Aug-2026 09:07:09,9180,27301,SELL
ALKEM,5352.5,5352.5,26,28-Aug-2026 09:07:13,326,1095,SELL
SUNPHARMA,1925,1925,2682,28-Aug-2026 09:07:22,7610,20189,SELL
HINDALCO,1030,1030,11368,28-Aug-2026 09:07:10,41333,56199,SELL
KALYANKJIL,633,633,20730,28-Aug-2026 09:07:09,84401,174050,SELL
ONGC,233.35,233.35,16852,28-Aug-2026 09:07:09,183238,393566,SELL
DLF,680,680,3901,28-Aug-2026 09:07:22,23477,70081,SELL
APOLLOHOSP,8848,8848,359,28-Aug-2026 09:07:11,2563,3169,SELL
ASIANPAINT,2645,2645,1163,28-Aug-2026 09:07:10,5002,12941,SELL
MPHASIS,2426.3,2426.3,488,28-Aug-2026 09:07:22,1421,7793,SELL
GODREJCP,927.8,927.8,1042,28-Aug-2026 09:07:10,16285,31949,SELL
PIIND,2479.8,2479.8,107,28-Aug-2026 09:07:10,4044,6263,SELL
HDFCLIFE,550.8,550.8,5103,28-Aug-2026 09:07:09,25143,67148,SELL
EICHERMOT,8140,8140,1332,28-Aug-2026 09:07:10,2404,5236,SELL
CUMMINSIND,5215,5215,215,28-Aug-2026 09:07:12,1849,11792,SELL
HAVELLS,1247,1247,305,28-Aug-2026 09:07:12,6941,10618,SELL
TATACONSUM,1047,1047,1656,28-Aug-2026 09:07:11,8518,27562,SELL
MOTHERSON,166.78,166.78,19050,28-Aug-2026 09:07:10,86132,254125,SELL
TMPV,317.5,317.5,23629,28-Aug-2026 09:07:08,140455,211625,SELL
RVNL,217,217,19081,28-Aug-2026 09:07:09,125478,179387,SELL
SONACOMS,822.75,822.75,8199,28-Aug-2026 09:07:10,31837,80679,SELL
VMM,108.5,108.5,27942,28-Aug-2026 09:07:08,125671,550427,SELL
HINDUNILVR,2018,2018,2403,28-Aug-2026 09:07:09,28039,37878,SELL
LT,4045,4045,3579,28-Aug-2026 09:07:08,18474,38074,SELL
MARUTI,13500,13500,822,28-Aug-2026 09:07:22,3107,11284,SELL
DIVISLAB,9099.5,9099.5,2137,28-Aug-2026 09:07:09,4208,4278,SELL
ADANIPOWER,215.92,215.92,168381,28-Aug-2026 09:07:09,382782,1217865,SELL
POWERGRID,266.05,266.05,14758,28-Aug-2026 09:07:09,119844,319590,SELL
TATASTEEL,187.6,187.6,58145,28-Aug-2026 09:07:09,358962,765097,SELL
ASTRAL,1535.6,1535.6,991,28-Aug-2026 09:07:11,6487,10930,SELL
KAYNES,4035.1,4035.1,1499,28-Aug-2026 09:07:22,7145,18956,SELL
PERSISTENT,5677,5677,502,28-Aug-2026 09:07:08,2702,9229,SELL
SBILIFE,1780.4,1780.4,1463,28-Aug-2026 09:07:09,4842,5129,SELL
TRENT,2890.4,2890.4,479,28-Aug-2026 09:07:08,7303,36275,SELL
IDEA,15.03,15.03,1384411,28-Aug-2026 09:07:09,6446127,14275844,SELL
DABUR,387.7,387.7,5202,28-Aug-2026 09:07:10,38684,69519,SELL
COLPAL,1851.9,1851.9,101,28-Aug-2026 09:07:10,6377,6454,SELL
NMDC,86.03,86.03,24310,28-Aug-2026 09:07:09,381999,715809,SELL
PAYTM,1685,1685,3947,28-Aug-2026 09:07:10,18543,20324,SELL
SHRIRAMFIN,1105,1105,5454,28-Aug-2026 09:07:10,21000,159082,SELL
ASHOKLEY,178,178,36129,28-Aug-2026 09:07:09,160502,508384,SELL
CAMS,743.4,743.4,753,28-Aug-2026 09:07:12,23134,34454,SELL
FORTIS,918.75,918.75,700,28-Aug-2026 09:07:09,7496,17245,SELL
KPITTECH,590,590,2564,28-Aug-2026 09:07:22,16859,29320,SELL
UPL,580,580,295,28-Aug-2026 09:07:09,11914,428250,SELL
LUPIN,2164.9,2164.9,627,28-Aug-2026 09:07:22,6713,13655,SELL
SOLARINDS,20645,20645,367,28-Aug-2026 09:07:10,2528,4610,SELL
TATAELXSI,3645,3645,566,28-Aug-2026 09:07:08,5734,6607,SELL
TITAN,5155,5155,1279,28-Aug-2026 09:07:08,6033,13737,SELL
NESTLEIND,1454.4,1454.4,2856,28-Aug-2026 09:07:09,4271,21346,SELL
SBIN,1046,1046,19897,28-Aug-2026 09:07:09,54536,200957,SELL
GODREJPROP,2075.4,2075.4,1756,28-Aug-2026 09:07:22,2745,35076,SELL
KFINTECH,959.65,959.65,239,28-Aug-2026 09:07:22,10386,37085,SELL
SAGILITY,44.39,44.39,40856,28-Aug-2026 09:07:09,286832,1505430,SELL
POLICYBZR,1842.7,1842.7,929,28-Aug-2026 09:07:22,1708,9696,SELL
UNITDSPR,1526,1526,194,28-Aug-2026 09:07:11,1133,19706,SELL
