SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
OIL,480,480,15854,18-Aug-2026 09:07:27,33379,49003,SELL
OBEROIRLTY,1950.4,1950.4,6790,18-Aug-2026 09:07:26,27046,10060,BUY
BLUESTARCO,1520.5,1520.5,2837,18-Aug-2026 09:07:39,11455,13170,SELL
GODREJCP,935,935,3692,18-Aug-2026 09:07:39,30411,56429,SELL
PIIND,2490,2490,1485,18-Aug-2026 09:07:27,14254,8067,BUY
GMRAIRPORT,102.02,102.02,31198,18-Aug-2026 09:07:25,440147,192043,BUY
MCX,2949.9,2949.9,3568,18-Aug-2026 09:07:26,30264,61572,SELL
NESTLEIND,1478,1478,3548,18-Aug-2026 09:07:28,7281,14966,SELL
DIXON,14100,14100,1409,18-Aug-2026 09:07:39,3731,9595,SELL
TIINDIA,2755.8,2755.8,173,18-Aug-2026 09:07:30,2124,5699,SELL
CUMMINSIND,5478.5,5478.5,1845,18-Aug-2026 09:07:39,2895,6002,SELL
UPL,570,570,3161,18-Aug-2026 09:07:28,33256,449191,SELL
SOLARINDS,20100,20100,429,18-Aug-2026 09:07:30,1459,7160,SELL
PREMIERENE,1020,1020,1696,18-Aug-2026 09:07:26,12118,20519,SELL
PHOENIXLTD,1938.1,1938.1,813,18-Aug-2026 09:07:28,2839,5028,SELL
SUNPHARMA,1890,1890,5079,18-Aug-2026 09:07:25,10284,26740,SELL
ONGC,239.5,239.5,51672,18-Aug-2026 09:07:26,273646,473971,SELL
BRITANNIA,5543.5,5543.5,286,18-Aug-2026 09:07:25,2477,14185,SELL
FORTIS,912.4,912.4,1702,18-Aug-2026 09:07:26,7520,24892,SELL
KAYNES,3664.8,3664.8,2376,18-Aug-2026 09:07:26,13672,18860,SELL
POWERINDIA,35580,35580,140,18-Aug-2026 09:07:27,1013,2996,SELL
SHREECEM,24625,24625,26,18-Aug-2026 09:07:31,216,160,BUY
BIOCON,413.5,413.5,4997,18-Aug-2026 09:07:26,20212,65666,SELL
KFINTECH,976.55,976.55,7148,18-Aug-2026 09:07:25,20149,49944,SELL
LICHSGFIN,500,500,2485,18-Aug-2026 09:07:26,42453,31563,BUY
