SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
ONGC,246.82,246.82,96217,08-Jul-2026 09:07:34,298715,297547,BUY
AXISBANK,1344,1344,100887,08-Jul-2026 09:07:34,22688,91580,SELL
DRREDDY,1357,1357,3227,08-Jul-2026 09:07:47,7329,16601,SELL
MAXHEALTH,1119.7,1119.7,6621,08-Jul-2026 09:07:34,10077,20899,SELL
CIPLA,1453.3,1453.3,1990,08-Jul-2026 09:07:47,5156,22422,SELL
SUNPHARMA,1904,1904,6261,08-Jul-2026 09:07:34,6506,24075,SELL
INFY,1071.9,1071.9,46307,08-Jul-2026 09:07:34,123629,195317,SELL
WIPRO,173,173,59260,08-Jul-2026 09:07:34,327214,721237,SELL
SBILIFE,1831.9,1831.9,6316,08-Jul-2026 09:07:34,4126,20591,SELL
ADANIENT,3105,3105,3756,08-Jul-2026 09:07:46,12513,23507,SELL
TCS,2094,2094,44716,08-Jul-2026 09:07:34,30739,138719,SELL
HDFCLIFE,571.45,571.45,9969,08-Jul-2026 09:07:33,36249,84289,SELL
COALINDIA,428,428,10289,08-Jul-2026 09:07:46,78162,132412,SELL
TRENT,2921,2921,12359,08-Jul-2026 09:07:33,32010,67702,SELL
HCLTECH,1165,1165,16378,08-Jul-2026 09:07:34,21893,245831,SELL
TITAN,4590.4,4590.4,7031,08-Jul-2026 09:07:34,6476,15097,SELL
ETERNAL,288.5,288.5,220521,08-Jul-2026 09:07:34,118891,869448,SELL
ICICIBANK,1410.3,1410.3,117179,08-Jul-2026 09:07:34,36257,117763,SELL
BAJAJ-AUTO,10070,10070,1386,08-Jul-2026 09:07:47,3739,4856,SELL
TMPV,340.95,340.95,32601,08-Jul-2026 09:07:34,124417,304877,SELL
HDFCBANK,825.9,825.9,1285667,08-Jul-2026 09:07:33,169636,1090994,SELL
APOLLOHOSP,8800,8800,406,08-Jul-2026 09:07:36,1782,1480,BUY
MARUTI,14475,14475,1058,08-Jul-2026 09:07:34,2107,5542,SELL
JIOFIN,242,242,47642,08-Jul-2026 09:07:34,297404,789355,SELL
HINDUNILVR,2199,2199,2302,08-Jul-2026 09:07:35,8629,25350,SELL
TECHM,1441,1441,2305,08-Jul-2026 09:07:35,9082,25256,SELL
ADANIPORTS,1824.9,1824.9,3727,08-Jul-2026 09:07:47,11423,34896,SELL
POWERGRID,282.9,282.9,31148,08-Jul-2026 09:07:47,78626,144276,SELL
GRASIM,3174,3174,1147,08-Jul-2026 09:07:47,1615,9622,SELL
BEL,416.5,416.5,44931,08-Jul-2026 09:07:34,136261,685467,SELL
ITC,286.9,286.9,33892,08-Jul-2026 09:07:33,202613,667610,SELL
NTPC,351.95,351.95,12089,08-Jul-2026 09:07:46,51354,110631,SELL
M&M,3175,3175,20810,08-Jul-2026 09:07:34,16902,43937,SELL
HINDALCO,962.05,962.05,22657,08-Jul-2026 09:07:34,29515,58175,SELL
BHARTIARTL,1911,1911,112775,08-Jul-2026 09:07:34,24415,56451,SELL
NESTLEIND,1460,1460,1883,08-Jul-2026 09:07:47,4769,15012,SELL
ULTRACEMCO,11556,11556,537,08-Jul-2026 09:07:35,469,4118,SELL
SBIN,1029.6,1029.6,114021,08-Jul-2026 09:07:33,40013,226157,SELL
SHRIRAMFIN,1058,1058,39215,08-Jul-2026 09:07:34,8530,109975,SELL
KOTAKBANK,378.5,378.5,30157,08-Jul-2026 09:07:34,79082,296345,SELL
RELIANCE,1297,1297,162385,08-Jul-2026 09:07:34,224499,372513,SELL
BAJAJFINSV,1867,1867,1665,08-Jul-2026 09:07:47,3302,15717,SELL
LT,3950,3950,12032,08-Jul-2026 09:07:34,24678,47854,SELL
TATACONSUM,1112.9,1112.9,2207,08-Jul-2026 09:07:34,7973,26127,SELL
TATASTEEL,187.66,187.66,123597,08-Jul-2026 09:07:34,146987,675144,SELL
JSWSTEEL,1231,1231,3414,08-Jul-2026 09:07:34,5211,18125,SELL
EICHERMOT,7415,7415,3806,08-Jul-2026 09:07:34,2851,16647,SELL
BAJFINANCE,1025,1025,54152,08-Jul-2026 09:07:34,23065,89770,SELL
ASIANPAINT,2676.6,2676.6,3505,08-Jul-2026 09:07:33,2971,22904,SELL
INDIGO,5266.5,5266.5,5473,08-Jul-2026 09:07:34,2359,18517,SELL
